city,slug,date,day_of_week,max_total_booked_hours,max_captured_at
lynchburg-va,lynchburg-va,2026-02-19,Thursday,24.0,2026-02-19T23:28:51
midlothian-va,midlothian-va,2026-02-19,Thursday,0.0,2026-02-19T00:57:47
virginia-beach-va-courthouse,virginia-beach-va-courthouse,2026-02-19,Thursday,0.0,2026-02-19T00:57:47
hudson-wi,hudson-wi,2026-02-19,Thursday,0.0,2026-02-19T00:57:47
birminghamal,birminghamal,2026-02-20,Friday,23.0,2026-02-20T22:38:43
huntsville-al-research-park,huntsville-al-research-park,2026-02-20,Friday,13.0,2026-02-20T19:25:56
fayetteville-ar,fayetteville-ar,2026-02-20,Friday,22.0,2026-02-20T19:25:56
anthem-az,anthem-az,2026-02-20,Friday,0.0,2026-02-20T02:23:26
chandleraz,chandleraz,2026-02-20,Friday,17.5,2026-02-20T23:01:54
southchandleraz,southchandleraz,2026-02-20,Friday,26.0,2026-02-20T19:25:56
gilbertaz,gilbertaz,2026-02-20,Friday,47.0,2026-02-20T23:01:54
glendaleaz,glendaleaz,2026-02-20,Friday,45.0,2026-02-20T18:40:12
goodyear-az,goodyear-az,2026-02-20,Friday,0.0,2026-02-20T02:23:26
lake-havasu-city-az,lake-havasu-city-az,2026-02-20,Friday,0.0,2026-02-20T02:23:26
mesa-az-east,mesa-az-east,2026-02-20,Friday,15.0,2026-02-20T21:47:54
paradise-valley-az,paradise-valley-az,2026-02-20,Friday,27.5,2026-02-20T23:38:25
glendale-az-peoria,glendale-az-peoria,2026-02-20,Friday,36.0,2026-02-20T23:38:25
scottsdaleaz,scottsdaleaz,2026-02-20,Friday,58.5,2026-02-20T20:54:23
scottsdale-az-north,scottsdale-az-north,2026-02-20,Friday,0.0,2026-02-20T02:23:26
surpriseaz,surpriseaz,2026-02-20,Friday,16.0,2026-02-20T22:00:15
talkingstickaz,talkingstickaz,2026-02-20,Friday,0.0,2026-02-20T02:23:26
tempeaz,tempeaz,2026-02-20,Friday,7.5,2026-02-20T23:38:25
carlsbadca,carlsbadca,2026-02-20,Friday,42.5,2026-02-20T22:38:43
rancho-mirage-ca,rancho-mirage-ca,2026-02-20,Friday,0.0,2026-02-20T02:23:26
fort-collins-timnath-co,fort-collins-timnath-co,2026-02-20,Friday,0.0,2026-02-20T02:23:26
invernessco,invernessco,2026-02-20,Friday,41.0,2026-02-20T23:58:19
littleton-co,littleton-co,2026-02-20,Friday,33.0,2026-02-20T19:53:11
loveland-co-johnstown,loveland-co-johnstown,2026-02-20,Friday,0.0,2026-02-20T02:23:26
colorado-springs-northgate,colorado-springs-northgate,2026-02-20,Friday,41.5,2026-02-20T15:48:10
pueblowestco,pueblowestco,2026-02-20,Friday,45.5,2026-02-20T22:38:43
westminster-co,westminster-co,2026-02-20,Friday,0.0,2026-02-20T02:23:26
wilmingtonde,wilmingtonde,2026-02-20,Friday,56.5,2026-02-20T21:47:54
boca-raton-fl-west,boca-raton-fl-west,2026-02-20,Friday,2.0,2026-02-20T21:23:00
bradentonfl,bradentonfl,2026-02-20,Friday,21.0,2026-02-20T20:54:23
jacksonvillebeachfl,jacksonvillebeachfl,2026-02-20,Friday,24.0,2026-02-20T20:54:23
miramarbeach,miramarbeach,2026-02-20,Friday,43.0,2026-02-20T22:38:43
naplesfl,naplesfl,2026-02-20,Friday,36.0,2026-02-20T22:38:43
naples-fl-north,naples-fl-north,2026-02-20,Friday,15.0,2026-02-20T23:38:25
oldsmarfl,oldsmarfl,2026-02-20,Friday,34.0,2026-02-20T20:25:27
orlando-fl-waterford-lakes,orlando-fl-waterford-lakes,2026-02-20,Friday,0.0,2026-02-20T02:23:26
ponte-vedra-fl,ponte-vedra-fl,2026-02-20,Friday,26.0,2026-02-20T19:25:56
port-charlotte-fl,port-charlotte-fl,2026-02-20,Friday,21.0,2026-02-20T23:01:54
spring-hill-fl,spring-hill-fl,2026-02-20,Friday,24.5,2026-02-20T22:00:15
st-augustine-fl,st-augustine-fl,2026-02-20,Friday,0.0,2026-02-20T02:23:26
alpharetta-ga,alpharetta-ga,2026-02-20,Friday,19.5,2026-02-20T22:38:43
westmidtownga,westmidtownga,2026-02-20,Friday,40.0,2026-02-20T21:23:00
augustaga,augustaga,2026-02-20,Friday,41.0,2026-02-20T21:23:00
braseltonga,braseltonga,2026-02-20,Friday,41.5,2026-02-20T22:00:15
dacula-ga,dacula-ga,2026-02-20,Friday,31.0,2026-02-20T22:38:43
mcdonoughga,mcdonoughga,2026-02-20,Friday,16.0,2026-02-20T22:38:43
roswell-ga,roswell-ga,2026-02-20,Friday,0.0,2026-02-20T02:23:26
suwanee-ga,suwanee-ga,2026-02-20,Friday,0.0,2026-02-20T02:23:26
warnerrobinsga,warnerrobinsga,2026-02-20,Friday,31.0,2026-02-20T14:09:25
woodstock-ga,woodstock-ga,2026-02-20,Friday,0.0,2026-02-20T02:23:26
cedar-rapids-ia,cedar-rapids-ia,2026-02-20,Friday,0.0,2026-02-20T02:23:26
ankeny-ia,ankeny-ia,2026-02-20,Friday,32.0,2026-02-20T23:58:19
des-moines-ia-downtown,des-moines-ia-downtown,2026-02-20,Friday,21.0,2026-02-20T23:38:25
des-moines-waukee-ia,des-moines-waukee-ia,2026-02-20,Friday,10.0,2026-02-20T23:38:25
boise-id,boise-id,2026-02-20,Friday,49.0,2026-02-20T15:48:10
meridian-id,meridian-id,2026-02-20,Friday,43.0,2026-02-20T19:53:11
carmelin,carmelin,2026-02-20,Friday,45.0,2026-02-20T23:58:19
evansville-in-east,evansville-in-east,2026-02-20,Friday,0.0,2026-02-20T02:23:26
fishers-in,fishers-in,2026-02-20,Friday,61.0,2026-02-20T15:48:10
kansas-city-leawood,kansas-city-leawood,2026-02-20,Friday,46.0,2026-02-20T19:25:56
overlandparkks,overlandparkks,2026-02-20,Friday,52.5,2026-02-20T23:38:25
ascension-la,ascension-la,2026-02-20,Friday,2.0,2026-02-20T18:40:12
baton-rouge-st-george,baton-rouge-st-george,2026-02-20,Friday,14.5,2026-02-20T19:25:56
shreveport-la-south,shreveport-la-south,2026-02-20,Friday,18.0,2026-02-20T23:58:19
monroe-la-west,monroe-la-west,2026-02-20,Friday,0.0,2026-02-20T02:23:26
maynardma,maynardma,2026-02-20,Friday,44.0,2026-02-20T21:47:54
southborough-ma,southborough-ma,2026-02-20,Friday,53.5,2026-02-20T19:53:11
crofton-md,crofton-md,2026-02-20,Friday,58.0,2026-02-20T23:58:19
towson-baltimore-md,towson-baltimore-md,2026-02-20,Friday,36.5,2026-02-20T20:54:23
white-marsh-baltimore-md,white-marsh-baltimore-md,2026-02-20,Friday,72.0,2026-02-20T13:21:39
clarkstonmi,clarkstonmi,2026-02-20,Friday,31.5,2026-02-20T22:38:43
farmington-mi,farmington-mi,2026-02-20,Friday,39.5,2026-02-20T16:22:00
grand-blanc-mi,grand-blanc-mi,2026-02-20,Friday,33.0,2026-02-20T23:38:25
jackson-mi,jackson-mi,2026-02-20,Friday,0.0,2026-02-20T02:23:26
lansing-mi,lansing-mi,2026-02-20,Friday,50.5,2026-02-20T21:47:54
livonia-mi,livonia-mi,2026-02-20,Friday,48.5,2026-02-20T11:06:22
novi-mi,novi-mi,2026-02-20,Friday,10.5,2026-02-20T18:40:12
rochester-hills-mi,rochester-hills-mi,2026-02-20,Friday,31.5,2026-02-20T18:40:12
troy-mi,troy-mi,2026-02-20,Friday,53.0,2026-02-20T20:25:27
west-bloomfield-mi,west-bloomfield-mi,2026-02-20,Friday,3.0,2026-02-20T20:25:27
st-louis-crestwood-mo,st-louis-crestwood-mo,2026-02-20,Friday,39.5,2026-02-20T20:25:27
liberty-mo,liberty-mo,2026-02-20,Friday,32.5,2026-02-20T23:58:19
rollamo,rollamo,2026-02-20,Friday,38.0,2026-02-20T21:23:00
bozemanmt,bozemanmt,2026-02-20,Friday,50.0,2026-02-20T18:40:12
chapel-hill-nc,chapel-hill-nc,2026-02-20,Friday,31.0,2026-02-20T22:38:43
raleigh-nc-north,raleigh-nc-north,2026-02-20,Friday,21.0,2026-02-20T19:25:56
lincoln-ne-south,lincoln-ne-south,2026-02-20,Friday,48.0,2026-02-20T19:53:11
omahane,omahane,2026-02-20,Friday,56.5,2026-02-20T17:04:45
papillionne,papillionne,2026-02-20,Friday,31.0,2026-02-20T02:23:26
howell-nj,howell-nj,2026-02-20,Friday,23.5,2026-02-20T23:58:19
pomptonplainsnj,pomptonplainsnj,2026-02-20,Friday,86.0,2026-02-20T23:58:19
princetonnj,princetonnj,2026-02-20,Friday,50.0,2026-02-20T17:53:26
toms-river-nj,toms-river-nj,2026-02-20,Friday,0.0,2026-02-20T02:23:26
lascruces-nm,lascruces-nm,2026-02-20,Friday,42.5,2026-02-20T19:53:11
hendersonnv,hendersonnv,2026-02-20,Friday,47.5,2026-02-20T23:38:25
mesquitenv,mesquitenv,2026-02-20,Friday,32.0,2026-02-20T23:58:19
southsummerlinnv,southsummerlinnv,2026-02-20,Friday,40.5,2026-02-20T19:25:56
summerlinlasvegasnv,summerlinlasvegasnv,2026-02-20,Friday,46.5,2026-02-20T23:58:19
bethpage-ny,bethpage-ny,2026-02-20,Friday,54.0,2026-02-20T09:51:11
fivetowns-ny,fivetowns-ny,2026-02-20,Friday,23.5,2026-02-20T20:54:23
brunswickoh,brunswickoh,2026-02-20,Friday,58.0,2026-02-20T21:47:54
chardonoh,chardonoh,2026-02-20,Friday,41.5,2026-02-20T20:25:27
columbus-upper-arlington-oh,columbus-upper-arlington-oh,2026-02-20,Friday,43.5,2026-02-20T23:38:25
dayton-oh-centerville,dayton-oh-centerville,2026-02-20,Friday,0.0,2026-02-20T02:23:26
north-canton-oh,north-canton-oh,2026-02-20,Friday,45.5,2026-02-20T19:53:11
woosteroh,woosteroh,2026-02-20,Friday,51.0,2026-02-20T14:59:46
jenks-ok,jenks-ok,2026-02-20,Friday,28.0,2026-02-20T21:23:00
tulsa-ok-southern-hills,tulsa-ok-southern-hills,2026-02-20,Friday,33.0,2026-02-20T22:38:43
clackamas-or,clackamas-or,2026-02-20,Friday,30.5,2026-02-20T23:58:19
eugeneor,eugeneor,2026-02-20,Friday,65.5,2026-02-20T18:40:12
salem-keizer-or,salem-keizer-or,2026-02-20,Friday,51.0,2026-02-20T23:58:19
sherwoodor,sherwoodor,2026-02-20,Friday,36.5,2026-02-20T21:23:00
paoli-pa,paoli-pa,2026-02-20,Friday,47.0,2026-02-20T04:25:44
yardley-pa,yardley-pa,2026-02-20,Friday,50.0,2026-02-20T17:53:26
york-pa,york-pa,2026-02-20,Friday,71.0,2026-02-20T11:45:02
aikensc,aikensc,2026-02-20,Friday,46.5,2026-02-20T23:38:25
spartanburgsc,spartanburgsc,2026-02-20,Friday,37.0,2026-02-20T23:01:54
sioux-falls-sd-south,sioux-falls-sd-south,2026-02-20,Friday,48.0,2026-02-20T20:54:23
chattanoogatn,chattanoogatn,2026-02-20,Friday,29.0,2026-02-20T19:53:11
clarksvilletn,clarksvilletn,2026-02-20,Friday,53.5,2026-02-20T18:40:12
cleveland-tn,cleveland-tn,2026-02-20,Friday,0.0,2026-02-20T02:23:26
franklintn,franklintn,2026-02-20,Friday,29.5,2026-02-20T18:40:12
knoxvilletn,knoxvilletn,2026-02-20,Friday,54.5,2026-02-20T23:58:19
memphis-tn-collierville,memphis-tn-collierville,2026-02-20,Friday,10.0,2026-02-20T17:53:26
mt-juliet-tn,mt-juliet-tn,2026-02-20,Friday,33.0,2026-02-20T23:01:54
nashville-bellevue-tn,nashville-bellevue-tn,2026-02-20,Friday,23.5,2026-02-20T23:38:25
spring-hill-tn-north,spring-hill-tn-north,2026-02-20,Friday,31.5,2026-02-20T18:40:12
aledo-willow-park-tx,aledo-willow-park-tx,2026-02-20,Friday,0.0,2026-02-20T02:23:26
allen-tx,allen-tx,2026-02-20,Friday,0.0,2026-02-20T02:23:26
amarillo-tx,amarillo-tx,2026-02-20,Friday,0.0,2026-02-20T02:23:26
arlington-tx-south,arlington-tx-south,2026-02-20,Friday,0.0,2026-02-20T02:23:26
houston-atascocita-tx,houston-atascocita-tx,2026-02-20,Friday,32.0,2026-02-20T23:58:19
eastaustintx,eastaustintx,2026-02-20,Friday,46.5,2026-02-20T22:38:43
southwestaustintx,southwestaustintx,2026-02-20,Friday,26.0,2026-02-20T21:47:54
austin-tx-westlake,austin-tx-westlake,2026-02-20,Friday,0.0,2026-02-20T02:23:26
cedar-park-tx-lakeline,cedar-park-tx-lakeline,2026-02-20,Friday,0.0,2026-02-20T02:23:26
colleyville-tx,colleyville-tx,2026-02-20,Friday,28.5,2026-02-20T23:38:25
denton-tx,denton-tx,2026-02-20,Friday,29.0,2026-02-20T22:38:43
flowermoundtx,flowermoundtx,2026-02-20,Friday,50.0,2026-02-20T23:38:25
fulshear-tx,fulshear-tx,2026-02-20,Friday,0.0,2026-02-20T02:23:26
granburytx,granburytx,2026-02-20,Friday,13.0,2026-02-20T19:53:11
grand-prairie-tx,grand-prairie-tx,2026-02-20,Friday,20.0,2026-02-20T20:25:27
houstonheightstx,houstonheightstx,2026-02-20,Friday,55.0,2026-02-20T22:38:43
houston-memorial-tx,houston-memorial-tx,2026-02-20,Friday,40.5,2026-02-20T19:25:56
katy-tx,katy-tx,2026-02-20,Friday,36.5,2026-02-20T23:58:19
kellertx,kellertx,2026-02-20,Friday,32.5,2026-02-20T21:47:54
lubbock-tx,lubbock-tx,2026-02-20,Friday,48.0,2026-02-20T23:01:54
woodlands-houston-tx,woodlands-houston-tx,2026-02-20,Friday,29.5,2026-02-20T22:00:15
mckinney-tx,mckinney-tx,2026-02-20,Friday,15.0,2026-02-20T19:25:56
midlandtx,midlandtx,2026-02-20,Friday,70.5,2026-02-20T06:34:07
east-odessa-tx,east-odessa-tx,2026-02-20,Friday,0.0,2026-02-20T02:23:26
planowesttx,planowesttx,2026-02-20,Friday,38.5,2026-02-20T19:53:11
round-rock-tx,round-rock-tx,2026-02-20,Friday,0.0,2026-02-20T02:23:26
shenandoah-tx,shenandoah-tx,2026-02-20,Friday,0.0,2026-02-20T02:23:26
sherman-tx,sherman-tx,2026-02-20,Friday,28.5,2026-02-20T21:47:54
spring-tx,spring-tx,2026-02-20,Friday,13.0,2026-02-20T21:23:00
tylersouthtx,tylersouthtx,2026-02-20,Friday,50.5,2026-02-20T22:38:43
americanforkut,americanforkut,2026-02-20,Friday,54.0,2026-02-20T19:25:56
cedarcity,cedarcity,2026-02-20,Friday,47.0,2026-02-20T17:04:45
layton-ut,layton-ut,2026-02-20,Friday,27.5,2026-02-20T21:47:54
lehiut,lehiut,2026-02-20,Friday,45.5,2026-02-20T23:38:25
millcreekut,millcreekut,2026-02-20,Friday,19.0,2026-02-20T19:25:56
murrayut,murrayut,2026-02-20,Friday,35.5,2026-02-20T23:38:25
ogden-pleasant-view-ut,ogden-pleasant-view-ut,2026-02-20,Friday,25.0,2026-02-20T18:40:12
ogden-riverdale-ut,ogden-riverdale-ut,2026-02-20,Friday,25.0,2026-02-20T22:00:15
orem-ut,orem-ut,2026-02-20,Friday,45.5,2026-02-20T23:38:25
richfield,richfield,2026-02-20,Friday,16.5,2026-02-20T22:38:43
sandyut,sandyut,2026-02-20,Friday,46.5,2026-02-20T22:00:15
spanishforkut,spanishforkut,2026-02-20,Friday,49.0,2026-02-20T20:54:23
stgeorgeut,stgeorgeut,2026-02-20,Friday,21.0,2026-02-20T23:58:19
st-george-ut-river-rd,st-george-ut-river-rd,2026-02-20,Friday,29.0,2026-02-20T23:38:25
st-george-ut-sunset,st-george-ut-sunset,2026-02-20,Friday,18.5,2026-02-20T23:58:19
lynchburg-va,lynchburg-va,2026-02-20,Friday,38.5,2026-02-20T23:58:19
midlothian-va,midlothian-va,2026-02-20,Friday,0.0,2026-02-20T02:23:26
virginia-beach-va-courthouse,virginia-beach-va-courthouse,2026-02-20,Friday,0.0,2026-02-20T02:23:26
hudson-wi,hudson-wi,2026-02-20,Friday,0.0,2026-02-20T02:23:26
panama-city-beach-fl,panama-city-beach-fl,2026-02-20,Friday,0.0,2026-02-20T19:53:11
birminghamal,birminghamal,2026-02-21,Saturday,26.5,2026-02-21T23:34:01
huntsville-al-research-park,huntsville-al-research-park,2026-02-21,Saturday,25.0,2026-02-21T23:52:32
fayetteville-ar,fayetteville-ar,2026-02-21,Saturday,32.0,2026-02-21T22:13:51
anthem-az,anthem-az,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
chandleraz,chandleraz,2026-02-21,Saturday,31.0,2026-02-21T22:13:51
southchandleraz,southchandleraz,2026-02-21,Saturday,22.5,2026-02-21T21:00:01
gilbertaz,gilbertaz,2026-02-21,Saturday,35.5,2026-02-21T22:44:53
glendaleaz,glendaleaz,2026-02-21,Saturday,45.0,2026-02-21T18:37:45
goodyear-az,goodyear-az,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
lake-havasu-city-az,lake-havasu-city-az,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
mesa-az-east,mesa-az-east,2026-02-21,Saturday,10.0,2026-02-21T17:55:39
paradise-valley-az,paradise-valley-az,2026-02-21,Saturday,35.5,2026-02-21T23:52:32
glendale-az-peoria,glendale-az-peoria,2026-02-21,Saturday,30.5,2026-02-21T23:00:46
scottsdaleaz,scottsdaleaz,2026-02-21,Saturday,47.0,2026-02-21T20:43:31
scottsdale-az-north,scottsdale-az-north,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
surpriseaz,surpriseaz,2026-02-21,Saturday,20.5,2026-02-21T23:34:01
talkingstickaz,talkingstickaz,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
tempeaz,tempeaz,2026-02-21,Saturday,16.5,2026-02-21T23:52:32
carlsbadca,carlsbadca,2026-02-21,Saturday,36.0,2026-02-21T22:13:51
rancho-mirage-ca,rancho-mirage-ca,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
fort-collins-timnath-co,fort-collins-timnath-co,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
invernessco,invernessco,2026-02-21,Saturday,35.5,2026-02-21T23:34:01
littleton-co,littleton-co,2026-02-21,Saturday,42.5,2026-02-21T23:34:01
loveland-co-johnstown,loveland-co-johnstown,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
colorado-springs-northgate,colorado-springs-northgate,2026-02-21,Saturday,39.5,2026-02-21T23:34:01
pueblowestco,pueblowestco,2026-02-21,Saturday,34.0,2026-02-21T22:44:53
westminster-co,westminster-co,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
wilmingtonde,wilmingtonde,2026-02-21,Saturday,58.5,2026-02-21T16:39:58
boca-raton-fl-west,boca-raton-fl-west,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
bradentonfl,bradentonfl,2026-02-21,Saturday,27.0,2026-02-21T21:33:09
jacksonvillebeachfl,jacksonvillebeachfl,2026-02-21,Saturday,12.0,2026-02-21T17:36:03
miramarbeach,miramarbeach,2026-02-21,Saturday,56.0,2026-02-21T21:51:33
naplesfl,naplesfl,2026-02-21,Saturday,33.0,2026-02-21T23:00:46
naples-fl-north,naples-fl-north,2026-02-21,Saturday,4.0,2026-02-21T22:13:51
oldsmarfl,oldsmarfl,2026-02-21,Saturday,46.5,2026-02-21T21:33:09
orlando-fl-waterford-lakes,orlando-fl-waterford-lakes,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
panama-city-beach-fl,panama-city-beach-fl,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
ponte-vedra-fl,ponte-vedra-fl,2026-02-21,Saturday,20.5,2026-02-21T21:33:09
port-charlotte-fl,port-charlotte-fl,2026-02-21,Saturday,30.0,2026-02-21T20:15:59
spring-hill-fl,spring-hill-fl,2026-02-21,Saturday,20.5,2026-02-21T22:13:51
st-augustine-fl,st-augustine-fl,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
alpharetta-ga,alpharetta-ga,2026-02-21,Saturday,23.0,2026-02-21T22:44:53
westmidtownga,westmidtownga,2026-02-21,Saturday,40.5,2026-02-21T19:34:56
augustaga,augustaga,2026-02-21,Saturday,49.5,2026-02-21T21:00:01
braseltonga,braseltonga,2026-02-21,Saturday,49.0,2026-02-21T23:34:01
dacula-ga,dacula-ga,2026-02-21,Saturday,37.0,2026-02-21T23:34:01
mcdonoughga,mcdonoughga,2026-02-21,Saturday,29.0,2026-02-21T20:15:59
roswell-ga,roswell-ga,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
suwanee-ga,suwanee-ga,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
warnerrobinsga,warnerrobinsga,2026-02-21,Saturday,48.0,2026-02-21T22:44:53
woodstock-ga,woodstock-ga,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
cedar-rapids-ia,cedar-rapids-ia,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
ankeny-ia,ankeny-ia,2026-02-21,Saturday,37.0,2026-02-21T22:44:53
des-moines-ia-downtown,des-moines-ia-downtown,2026-02-21,Saturday,28.0,2026-02-21T22:44:53
des-moines-waukee-ia,des-moines-waukee-ia,2026-02-21,Saturday,27.0,2026-02-21T21:51:33
boise-id,boise-id,2026-02-21,Saturday,46.0,2026-02-21T17:55:39
meridian-id,meridian-id,2026-02-21,Saturday,33.5,2026-02-21T15:41:33
carmelin,carmelin,2026-02-21,Saturday,54.0,2026-02-21T22:44:53
evansville-in-east,evansville-in-east,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
fishers-in,fishers-in,2026-02-21,Saturday,60.5,2026-02-21T21:51:33
kansas-city-leawood,kansas-city-leawood,2026-02-21,Saturday,51.0,2026-02-21T18:37:45
overlandparkks,overlandparkks,2026-02-21,Saturday,53.0,2026-02-21T23:52:32
ascension-la,ascension-la,2026-02-21,Saturday,5.0,2026-02-21T02:42:02
baton-rouge-st-george,baton-rouge-st-george,2026-02-21,Saturday,9.0,2026-02-21T23:52:32
shreveport-la-south,shreveport-la-south,2026-02-21,Saturday,20.5,2026-02-21T22:13:51
monroe-la-west,monroe-la-west,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
maynardma,maynardma,2026-02-21,Saturday,46.5,2026-02-21T22:13:51
southborough-ma,southborough-ma,2026-02-21,Saturday,62.5,2026-02-21T21:00:01
crofton-md,crofton-md,2026-02-21,Saturday,62.5,2026-02-21T19:52:10
towson-baltimore-md,towson-baltimore-md,2026-02-21,Saturday,52.0,2026-02-21T20:43:31
white-marsh-baltimore-md,white-marsh-baltimore-md,2026-02-21,Saturday,72.0,2026-02-21T02:42:02
clarkstonmi,clarkstonmi,2026-02-21,Saturday,37.5,2026-02-21T15:58:24
farmington-mi,farmington-mi,2026-02-21,Saturday,43.0,2026-02-21T21:51:33
grand-blanc-mi,grand-blanc-mi,2026-02-21,Saturday,41.5,2026-02-21T21:00:01
jackson-mi,jackson-mi,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
lansing-mi,lansing-mi,2026-02-21,Saturday,48.5,2026-02-21T20:43:31
livonia-mi,livonia-mi,2026-02-21,Saturday,55.0,2026-02-21T23:34:01
novi-mi,novi-mi,2026-02-21,Saturday,19.5,2026-02-21T17:55:39
rochester-hills-mi,rochester-hills-mi,2026-02-21,Saturday,49.5,2026-02-21T23:34:01
troy-mi,troy-mi,2026-02-21,Saturday,49.0,2026-02-21T23:00:46
west-bloomfield-mi,west-bloomfield-mi,2026-02-21,Saturday,3.0,2026-02-21T19:52:10
st-louis-crestwood-mo,st-louis-crestwood-mo,2026-02-21,Saturday,30.5,2026-02-21T23:34:01
liberty-mo,liberty-mo,2026-02-21,Saturday,41.0,2026-02-21T19:34:56
rollamo,rollamo,2026-02-21,Saturday,34.5,2026-02-21T21:33:09
bozemanmt,bozemanmt,2026-02-21,Saturday,57.0,2026-02-21T21:00:01
chapel-hill-nc,chapel-hill-nc,2026-02-21,Saturday,36.0,2026-02-21T17:02:02
raleigh-nc-north,raleigh-nc-north,2026-02-21,Saturday,30.0,2026-02-21T23:34:01
lincoln-ne-south,lincoln-ne-south,2026-02-21,Saturday,48.5,2026-02-21T23:52:32
omahane,omahane,2026-02-21,Saturday,59.5,2026-02-21T22:13:51
papillionne,papillionne,2026-02-21,Saturday,35.0,2026-02-21T02:42:02
howell-nj,howell-nj,2026-02-21,Saturday,13.5,2026-02-21T19:34:56
pomptonplainsnj,pomptonplainsnj,2026-02-21,Saturday,82.0,2026-02-21T21:33:09
princetonnj,princetonnj,2026-02-21,Saturday,50.5,2026-02-21T23:00:46
toms-river-nj,toms-river-nj,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
lascruces-nm,lascruces-nm,2026-02-21,Saturday,25.0,2026-02-21T21:33:09
hendersonnv,hendersonnv,2026-02-21,Saturday,39.5,2026-02-21T20:15:59
mesquitenv,mesquitenv,2026-02-21,Saturday,31.0,2026-02-21T21:33:09
southsummerlinnv,southsummerlinnv,2026-02-21,Saturday,34.0,2026-02-21T22:44:53
summerlinlasvegasnv,summerlinlasvegasnv,2026-02-21,Saturday,40.5,2026-02-21T21:33:09
bethpage-ny,bethpage-ny,2026-02-21,Saturday,53.5,2026-02-21T22:44:53
fivetowns-ny,fivetowns-ny,2026-02-21,Saturday,25.5,2026-02-21T20:43:31
brunswickoh,brunswickoh,2026-02-21,Saturday,54.0,2026-02-21T13:51:26
chardonoh,chardonoh,2026-02-21,Saturday,50.5,2026-02-21T23:52:32
columbus-upper-arlington-oh,columbus-upper-arlington-oh,2026-02-21,Saturday,46.0,2026-02-21T04:20:04
dayton-oh-centerville,dayton-oh-centerville,2026-02-21,Saturday,0.0,2026-02-21T02:42:02
north-canton-oh,north-canton-oh,2026-02-21,Saturday,48.5,2026-02-21T02:42:02
woosteroh,woosteroh,2026-02-21,Saturday,54.5,2026-02-21T16:39:58
jenks-ok,jenks-ok,2026-02-21,Saturday,35.0,2026-02-21T23:34:01
tulsa-ok-southern-hills,tulsa-ok-southern-hills,2026-02-21,Saturday,26.5,2026-02-21T20:15:59
clackamas-or,clackamas-or,2026-02-21,Saturday,38.5,2026-02-21T20:43:31
eugeneor,eugeneor,2026-02-21,Saturday,50.5,2026-02-21T18:37:45
salem-keizer-or,salem-keizer-or,2026-02-21,Saturday,49.5,2026-02-21T07:33:34
sherwoodor,sherwoodor,2026-02-21,Saturday,44.0,2026-02-21T20:15:59
paoli-pa,paoli-pa,2026-02-21,Saturday,43.5,2026-02-21T19:04:06
yardley-pa,yardley-pa,2026-02-21,Saturday,61.0,2026-02-21T17:02:02
york-pa,york-pa,2026-02-21,Saturday,77.5,2026-02-21T17:36:03
aikensc,aikensc,2026-02-21,Saturday,51.0,2026-02-21T18:37:45
spartanburgsc,spartanburgsc,2026-02-21,Saturday,50.0,2026-02-21T21:00:01
sioux-falls-sd-south,sioux-falls-sd-south,2026-02-21,Saturday,51.5,2026-02-21T19:52:10
chattanoogatn,chattanoogatn,2026-02-21,Saturday,35.5,2026-02-21T21:33:09
